"ID","Form","Item","Year","School","Content","Teacher","Period","Student","Course","Constructed Response","Multiple Choice Response","Dichotomous Response"
1944521,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,21,"Honors Physics","All the energies (heat, sound, mechanical, chemical) pas through each othe rin order to make the electric fan work.","D","0"
1944523,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,23,"Honors Physics","Honestly I forgot so I guessed","B","0"
1944523,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,23,"Honors Physics","She had to eat in order for her body to gain energy to push her bicycle up a hill","A","1"
1944523,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,23,"Honors Physics","Well I know that when a fan is turned it produces heat energy because it cools/warms home, it also produces sound energy because you hear the wind pass through turbines and its mechanical because its moving","C","1"
1944523,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,5,23,"Honors Physics","Honestly I pretty much assumed that by characteristics it meant how a wave looked, therefore I remembered that vibrational energy and sound energy all have a characteristic to identify a wave, so does electromagnetic energy, therefore it had to be heat.","B","1"
1944523,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,5,23,"Honors Physics","I picked b because I assumed that more energy was going to that outlet therefore the surroundings will/would have less energy","B","0"
1944524,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,24,"Honors Physics","There are already lights that develope 100% visable light","A","0"
1944524,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,24,"Honors Physics","Cells in the human body system move by our blood circulating which makes them get energy from circulating oxygen","D","0"
1944524,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,24,"Honors Physics","An electric fan can convert heat energy to warm things up such as houses and makes noise","C","1"
1944524,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,5,24,"Honors Physics","The ocean buoy is moving up and down only. Which is why the position of the particles of the sea water don't change besides going up and down.","A","1"
1944524,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,5,24,"Honors Physics","really not sure","A","0"
1944529,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,29,"Honors Physics","Maybe with copper wires it wouldn't be possible but he can use different materials.","B","0"
1944529,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,29,"Honors Physics","The food provides carbohydrates and that's what helps our body.","A","1"
1944529,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,5,29,"Honors Physics","The energy has to be high and then decrease in order for it to stop.",.,.
1944529,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,29,"Honors Physics","electric waves make sound and heat energy but when it's moving it makes mechanical and chemical energy.","D","0"
1944530,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,30,"Honors Physics","Its B because they do use different materials","B","0"
1944530,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,30,"Honors Physics","Because she is pushing the bike up hill","D","0"
1944530,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,30,"Honors Physics","It shows the different forms of energy","D","0"
1944530,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,5,30,"Honors Physics","Electromagnetic energy does not have av wave because sounds have waves, heat has waves and vibrational energy connects to sounds so its a wave, so only option is electromagnetic has waves","A","0"
1944530,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,5,30,"Honors Physics","Its B because the amount of energy is less than the input due to the energy outlits","B","0"
1944531,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,31,"Honors Physics","I chose D because its impossible to use all 100% of energy","D","1"
1944531,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,31,"Honors Physics","I chose D because shes getting the energy from pushing the bike because the wheels.","D","0"
1944531,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,31,"Honors Physics","I chose C because an electric fan creates sound, is a machine, and creates heat energy","C","1"
1944531,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,31,"Honors Physics","I chose D because all of the light is going to the photoelectrons are receiving energy from the sun which is heat energy","D","0"
1944531,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,5,31,"Honors Physics","I chose C because they both have the same amount of space between the dots just opposite sides","C","0"
1944532,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,32,"Honors Physics","Its impossible to develop a light thats 100% electricity because you also need other factors to make it light up.","C","0"
1944532,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,32,"Honors Physics",.,"C","0"
1944532,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,32,"Honors Physics","The fan has many forms of energy because it converts air, heat from it spinning sound by how fast it goes and mechanical by how its built, its not electric.","C","1"
1944532,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,5,32,"Honors Physics","I think vibrational energy has no wave characteristics because its all vibrating motions.","C","0"
1944532,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,5,32,"Honors Physics","The amount of energy is greater than the input energy from the electrical outlet because it has a strong wire force.","A","0"
1944534,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,34,"Honors Physics",.,.,.
1944534,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,34,"Honors Physics",.,"A","1"
1944534,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,34,"Honors Physics",.,"C","1"
1944534,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,5,34,"Honors Physics","5. There is chemical energy going on from her body and the food.","B","1"
1944534,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,34,"Honors Physics",.,"B","0"
1944536,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,36,"Honors Physics","Eating food gives a person more energy","A","0"
1944536,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,36,"Honors Physics","A fan does need heat energy and does make sound and has mechanical parts","A","1"
1944536,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,36,"Honors Physics","Light like those [OC: can't read this but it's two words and it looks like 'prepoplge alnard']  existed so should try it.","C","1"
1944536,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,5,36,"Honors Physics","Once something is used you can't use it again once the wave happened it couldn't happen again because it had to dissaper.","A","0"
1944536,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,36,"Honors Physics","Because when the light was amide at the balls they began to move","A","1"
1944537,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,37,"Honors Physics","Converting energy from solar cells to light can use 100%","C","0"
1944537,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,37,"Honors Physics","Food is converted into energy which allows her to push the bike.","A","1"
1944537,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,37,"Honors Physics","A fan uses mechanical, heat, and sound to convert to electricity","C","1"
1944537,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,37,"Honors Physics","As the photoelectrons are emitted it then truns into potential energy","B","0"
1944537,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,5,37,"Honors Physics","When both sides of opposite charges attract there's a getter energy than when it's the same side charges","B","0"
1944540,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,40,"Honors Physics","It is impossible to use 100% of any energy to make another form of energy, because some always changes to another form of energy when used","D","1"
1944540,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,40,"Honors Physics","She gets the energy from the ground because when she is walking her pushing her feet away from the ground is transferring energy from her feet to the ground, and energy from the ground to her feet.","C","0"
1944540,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,40,"Honors Physics","Fans make sound and the spinning blades are mechanical energy, and every single choice had heat energy","C","1"
1944540,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,40,"Honors Physics","When light shines directly on a metal it tends to become hot faster than other materials so I assume the light energy transferred into heat energy.","D","0"
1944540,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,5,40,"Honors Physics","Protons and electrons together have more charge than 2 separate therefore since the right side of figure two are connected they have more energy then the right side of figure one","B","0"
1944701,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,1,"Honors Physics","A, B/C it seems as if the lights can some time be to bright. IDK need help.","A","0"
1944701,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,1,"Honors Physics","A b/c it seems as if the light can sometimes be to bright? IDK i need help.","A","0"
1944701,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,1,"Honors Physics","pushes of ground creating slow kinetic energy.","C","0"
1944701,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,1,"Honors Physics","pushes of ground creating slow kinetic energy","C","0"
1944701,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,1,"Honors Physics","C, b/c cool air is like heat, makes sound noise, it's got parts that make it mechanical","C","1"
1944701,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,1,"Honors Physics","c, b/c cool air is like heat, makes sound, noise, it got parts that make it mechanical.","C","1"
1944701,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,7,1,"Honors Physics","It's potential b/c there is no more kinetic energy making it","C","0"
1944701,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,7,1,"Honors Physics","It's potential b/c there is no more kinetic energy making it.","C","0"
1944701,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,7,1,"Honors Physics","2 for some. and because it's kinetic of movement.","A","1"
1944701,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,7,1,"Honors Physics","2 for some. and because it's kinetic of movement","A","1"
1944703,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,3,"Honors Physics","That's how he could make the lights.","C","0"
1944703,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,3,"Honors Physics",.,"D","0"
1944703,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,3,"Honors Physics","That's what they do, they make them heat only.","A","0"
1944703,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,7,3,"Honors Physics","I think electromagnetic because it doesn't really have the characteristics.","A","0"
1944703,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,7,3,"Honors Physics","Because there are more things and if you add them up they'll be the same.","A","0"
1944707,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,7,"Honors Physics","They need different materials materials that conserve energy the best to gather all energy","D","1"
1944707,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,7,"Honors Physics","Food and water give us our energy","C","0"
1944707,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,7,"Honors Physics","The movement of the sound creates heat sources are the power for the fan to move is mechanical","C","1"
1944707,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,7,7,"Honors Physics","The water has a vast body and as waves are created they spread out to the end","B","0"
1944707,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,7,7,"Honors Physics","The photoelectrons are bounced away from the metal to kenetic energy","A","0"
1944707,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,7,"Honors Physics","They need different materials materials that conserve energy the best to gather all energy","B","0"
1944707,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,7,"Honors Physics","Food and water give us our energy","A","1"
1944707,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,7,"Honors Physics","The movement of the sound creates heat sources are the power for the fan to move is mechanical","C","1"
1944707,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,7,7,"Honors Physics","The water has a vast body and as waves are created they spread out to the end","B","1"
1944707,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,7,7,"Honors Physics","The photoelectrons are bounced away from the metal to kenetic energy","A","1"
1944709,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,9,"Honors Physics","There are some light rays that we cannot see","D","1"
1944709,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,9,"Honors Physics","The food she ate had protein and gave her energy","A","1"
1944709,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,9,"Honors Physics","A fan can heat up, make noise and move in circles (mechanical)","C","1"
1944709,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,7,9,"Honors Physics","The waves continue until the wood planks stop, causing energy to run out","A","0"
1944709,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,7,9,"Honors Physics","The light hits the metal as the metal absorbs some of it and some bounces off","C","0"
1944718,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,18,"Honors Physics","Electricity is a cycle, therefore the light will have to turn into electricity repeatly.","C","0"
1944718,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,18,"Honors Physics",.,"A","1"
1944718,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,18,"Honors Physics","Electric fans have all energies except for a chemical energy because it doesn't result in a chemical reaction.","C","1"
1944718,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,7,18,"Honors Physics","Different types of energy including gravitational energy, pull down through the wave, instead of it going across the waves.","A","1"
1944718,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,7,18,"Honors Physics","Photoelectrons have more chemical energy than electrons in metal because more chemicals are required in photoelectrons. In metal not many chemicals are required because it s not used to create reactions.","A","0"
1944721,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,21,"Honors Physics","Because light need 100% of energy to be used","A","0"
1944721,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,21,"Honors Physics","Food give her energy to move her bicycle up the hill","A","1"
1944721,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,21,"Honors Physics","Because people have heat, sound, and mechanical item in there has and more","D","0"
1944721,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,7,21,"Honors Physics","because waves are not all the same","A","1"
1944721,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,7,21,"Honors Physics","kinetic energy because electrons use more nuclear energy","B","1"
1944722,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,22,"Honors Physics","Nothing is at 100%","D","1"
1944722,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,22,"Honors Physics","Food gives you essential vitamins that help your body function.","A","1"
1944722,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,22,"Honors Physics","An electric fan decreases room temperatures (heat energy), makes noise when moving (sound energy) and moves propellers (mechanical energy)","C","1"
1944722,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,7,22,"Honors Physics","Vibrational energy is not related to waves, every other answer was","D","0"
1944722,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,7,22,"Honors Physics","If the light bulb was on for a long time then the thermal energy around it will increase, which is changing the temperature","A","0"
1944724,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,24,"Honors Physics","I chose (b) because it can be possible to build it if he has the right materials. If he used different types of materials to build it, it is possible or close tobeing possible of using 100% of the electricity it receives.","B","0"
1944724,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,24,"Honors Physics","Cells inside the human body gets energy from breaking down vitamins that comes from food. I know this because the food we eat has multiple of things that our body needs to function. Food has vitamins, protein, sodium, etc. Without food, your body won't be able to function properly.","A","1"
1944724,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,7,24,"Honors Physics","It increases first and then decreases because if there were no air friction, the ball would start at a fast speed but as time passes, the ball would eventually stop.",.,.
1944724,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,24,"Honors Physics","An electric fan can best be described as converting electricity into heat energy, sound energy, and mechanical energy only because an electric fan can mechanically create heat energy by cool a room. It can create sound energy by how fast its propellers are moving and mechanical energy is needed to firstly function the electric fan.","C","1"
1944726,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,26,"Honors Physics","I chose B because more conductors make it easy for all electricity to flow into the light.","B","0"
1944726,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,26,"Honors Physics",.,.,.
1944726,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,26,"Honors Physics","I chose b because fans can create noise when moving and create heat from the electricity used.","B","0"
1944726,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,7,26,"Honors Physics","I chose D because light produces heat. This is clear when someone touches a light bulb that has been lit for a long time and gets burned.","D","0"
1944726,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,7,26,"Honors Physics","I chose A because when the two charges are farther apart, they're moving faster. When two charges are close together they are moving slowly. Letter A explains this and how it is used in figures one and two.","A","1"
1944727,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,7,27,"Honors Physics","I picked b because if you use nanotube then it can be a stronger source then copper wire and you will able to get a strong power source from it.","B","0"
1944727,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,7,27,"Honors Physics",.,.,.
1944727,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,7,27,"Honors Physics",.,.,.
1944727,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,7,27,"Honors Physics","The wave that don't have characteristics is electromagnetic because with the other waves they move like this (draws picture) and electromagnetic move like this (->) because it uses push and pull.","A","0"
1944727,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,7,27,"Honors Physics","The total amount stays the same because nothing is really changing just the light bulb and how much energy is going into it but that is still kinda staying the same.","C","1"
